ID or #		Start	End	Type	Contig
cds-NP_414684.1		157253	157732	complete	NODE_8_length_203214_cov_402.531626:136766-137245
gene-b0143		157729	159126	complete	NODE_8_length_203214_cov_402.531626:137242-138639
cds-NP_414685.4		157729	159126	complete	NODE_8_length_203214_cov_402.531626:137242-138639
gene-b0144		159186	160112	complete	NODE_8_length_203214_cov_402.531626:138699-139625
cds-NP_414686.3		159186	160112	complete	NODE_8_length_203214_cov_402.531626:138699-139625
gene-b0145		160149	160604	complete	NODE_8_length_203214_cov_402.531626:139662-140117
cds-NP_414687.1		160149	160604	complete	NODE_8_length_203214_cov_402.531626:139662-140117
gene-b0146		160782	161486	complete	NODE_8_length_203214_cov_402.531626:140295-140999
cds-NP_414688.1		160782	161486	complete	NODE_8_length_203214_cov_402.531626:140295-140999
gene-b0147		161501	162031	complete	NODE_8_length_203214_cov_402.531626:141014-141544
cds-NP_414689.4		161501	162031	complete	NODE_8_length_203214_cov_402.531626:141014-141544
gene-b0148		162105	164534	complete	NODE_8_length_203214_cov_402.531626:141618-144047
cds-NP_414690.4		162105	164534	complete	NODE_8_length_203214_cov_402.531626:141618-144047
gene-b0149		164730	167264	complete	NODE_8_length_203214_cov_402.531626:144243-146777
cds-NP_414691.1		164730	167264	complete	NODE_8_length_203214_cov_402.531626:144243-146777
cds-YP_010051172.1		164865	167264	complete	NODE_8_length_203214_cov_402.531626:144378-146777
gene-b0150		167484	169727	complete	NODE_8_length_203214_cov_402.531626:146997-149240
cds-NP_414692.1		167484	169727	complete	NODE_8_length_203214_cov_402.531626:146997-149240
gene-b0151		169778	170575	complete	NODE_8_length_203214_cov_402.531626:149291-150088
cds-NP_414693.1		169778	170575	complete	NODE_8_length_203214_cov_402.531626:149291-150088
gene-b0152		170575	171465	complete	NODE_8_length_203214_cov_402.531626:150088-150978
cds-NP_414694.1		170575	171465	complete	NODE_8_length_203214_cov_402.531626:150088-150978
gene-b0153		171462	173444	complete	NODE_8_length_203214_cov_402.531626:150975-152957
cds-NP_414695.1		171462	173444	complete	NODE_8_length_203214_cov_402.531626:150975-152957
gene-b0154		173602	174882	complete	NODE_8_length_203214_cov_402.531626:153115-154395
cds-NP_414696.1		173602	174882	complete	NODE_8_length_203214_cov_402.531626:153115-154395
gene-b4765		175048	175095	complete	NODE_8_length_203214_cov_402.531626:154561-154608
cds-YP_010051173.1		175048	175095	complete	NODE_8_length_203214_cov_402.531626:154561-154608
gene-b0155		175107	176528	complete	NODE_8_length_203214_cov_402.531626:154620-156041
cds-NP_414697.1		175107	176528	complete	NODE_8_length_203214_cov_402.531626:154620-156041
gene-b4728		176552	176617	complete	NODE_8_length_203214_cov_402.531626:156065-156130
cds-YP_009518738.1		176552	176617	complete	NODE_8_length_203214_cov_402.531626:156065-156130
gene-b0156		176610	176954	complete	NODE_8_length_203214_cov_402.531626:156123-156467
cds-NP_414698.1		176610	176954	complete	NODE_8_length_203214_cov_402.531626:156123-156467
gene-b0157		177001	177624	complete	NODE_8_length_203214_cov_402.531626:156514-157137
cds-NP_414699.1		177001	177624	complete	NODE_8_length_203214_cov_402.531626:156514-157137
gene-b0158		177662	178462	complete	NODE_8_length_203214_cov_402.531626:157175-157975
cds-NP_414700.1		177662	178462	complete	NODE_8_length_203214_cov_402.531626:157175-157975
gene-b0159		178455	179153	complete	NODE_8_length_203214_cov_402.531626:157968-158666
cds-NP_414701.1		178455	179153	complete	NODE_8_length_203214_cov_402.531626:157968-158666
gene-b0160		179237	180754	complete	NODE_8_length_203214_cov_402.531626:158750-160267
cds-NP_414702.1		179237	180754	complete	NODE_8_length_203214_cov_402.531626:158750-160267
gene-b0161		180884	182308	complete	NODE_8_length_203214_cov_402.531626:160397-161821
cds-NP_414703.1		180884	182308	complete	NODE_8_length_203214_cov_402.531626:160397-161821
gene-b0162		182463	183620	complete	NODE_8_length_203214_cov_402.531626:161976-163133
cds-NP_414704.4		182463	183620	complete	NODE_8_length_203214_cov_402.531626:161976-163133
gene-b0163		183709	184095	complete	NODE_8_length_203214_cov_402.531626:163222-163608
cds-NP_414705.1		183709	184095	complete	NODE_8_length_203214_cov_402.531626:163222-163608
gene-b0164		184257	185069	complete	NODE_8_length_203214_cov_402.531626:163770-164582
cds-NP_414706.2		184257	185069	complete	NODE_8_length_203214_cov_402.531626:163770-164582
gene-b0166		185123	185947	complete	NODE_8_length_203214_cov_402.531626:164636-165460
cds-NP_414708.1		185123	185947	complete	NODE_8_length_203214_cov_402.531626:164636-165460
gene-b0167		185978	188650	complete	NODE_8_length_203214_cov_402.531626:165491-168163
cds-NP_414709.1		185978	188650	complete	NODE_8_length_203214_cov_402.531626:165491-168163
gene-b0168		188712	189506	complete	NODE_8_length_203214_cov_402.531626:168225-169019
cds-NP_414710.1		188712	189506	complete	NODE_8_length_203214_cov_402.531626:168225-169019
gene-b4414		189712	189847	complete	NODE_8_length_203214_cov_402.531626:169225-169360
rna-b4414		189712	189847	complete	NODE_8_length_203214_cov_402.531626:169225-169360
exon-b4414-1		189712	189847	complete	NODE_8_length_203214_cov_402.531626:169225-169360
gene-b0169		189874	190599	complete	NODE_8_length_203214_cov_402.531626:169387-170112
cds-NP_414711.1		189874	190599	complete	NODE_8_length_203214_cov_402.531626:169387-170112
gene-b0170		190857	191708	complete	NODE_8_length_203214_cov_402.531626:170370-171221
cds-NP_414712.1		190857	191708	complete	NODE_8_length_203214_cov_402.531626:170370-171221
gene-b0171		191855	192580	complete	NODE_8_length_203214_cov_402.531626:171368-172093
cds-NP_414713.1		191855	192580	complete	NODE_8_length_203214_cov_402.531626:171368-172093
gene-b0172		192872	193429	complete	NODE_8_length_203214_cov_402.531626:172385-172942
cds-NP_414714.1		192872	193429	complete	NODE_8_length_203214_cov_402.531626:172385-172942
gene-b0173		193521	194717	complete	NODE_8_length_203214_cov_402.531626:173034-174230
cds-NP_414715.1		193521	194717	complete	NODE_8_length_203214_cov_402.531626:173034-174230
gene-b4809		194784	194844	complete	NODE_8_length_203214_cov_402.531626:174297-174357
rna-b4809		194784	194844	complete	NODE_8_length_203214_cov_402.531626:174297-174357
exon-b4809-1		194784	194844	complete	NODE_8_length_203214_cov_402.531626:174297-174357
gene-b0174		194903	195664	complete	NODE_8_length_203214_cov_402.531626:174416-175177
cds-NP_414716.1		194903	195664	complete	NODE_8_length_203214_cov_402.531626:174416-175177
gene-b0175		195677	196534	complete	NODE_8_length_203214_cov_402.531626:175190-176047
cds-NP_414717.2		195677	196534	complete	NODE_8_length_203214_cov_402.531626:175190-176047
gene-b0176		196546	197898	complete	NODE_8_length_203214_cov_402.531626:176059-177411
cds-NP_414718.1		196546	197898	complete	NODE_8_length_203214_cov_402.531626:176059-177411
gene-b0177		197928	200360	complete	NODE_8_length_203214_cov_402.531626:177441-179873
cds-NP_414719.1		197928	200360	complete	NODE_8_length_203214_cov_402.531626:177441-179873
gene-b0178		200482	200967	complete	NODE_8_length_203214_cov_402.531626:179995-180480
cds-NP_414720.1		200482	200967	complete	NODE_8_length_203214_cov_402.531626:179995-180480
gene-b0179		200971	201996	complete	NODE_8_length_203214_cov_402.531626:180484-181509
cds-NP_414721.1		200971	201996	complete	NODE_8_length_203214_cov_402.531626:180484-181509
gene-b0180		202101	202556	complete	NODE_8_length_203214_cov_402.531626:181614-182069
cds-NP_414722.1		202101	202556	complete	NODE_8_length_203214_cov_402.531626:181614-182069
gene-b0181		202560	203348	complete	NODE_8_length_203214_cov_402.531626:182073-182861
cds-NP_414723.1		202560	203348	complete	NODE_8_length_203214_cov_402.531626:182073-182861
gene-b0182		203348	204496	complete	NODE_8_length_203214_cov_402.531626:182861-184009
cds-NP_414724.1		203348	204496	complete	NODE_8_length_203214_cov_402.531626:182861-184009
gene-b0183		204493	205089	complete	NODE_8_length_203214_cov_402.531626:184006-184602
cds-NP_414725.1		204493	205089	complete	NODE_8_length_203214_cov_402.531626:184006-184602
gene-b0184		205126	208608	complete	NODE_8_length_203214_cov_402.531626:184639-188121
cds-NP_414726.1		205126	208608	complete	NODE_8_length_203214_cov_402.531626:184639-188121
gene-b0185		208621	209580	complete	NODE_8_length_203214_cov_402.531626:188134-189093
cds-NP_414727.1		208621	209580	complete	NODE_8_length_203214_cov_402.531626:188134-189093
gene-b0186		209679	211820	complete	NODE_8_length_203214_cov_402.531626:189192-191333
cds-NP_414728.1		209679	211820	complete	NODE_8_length_203214_cov_402.531626:189192-191333
gene-b0187		211877	212266	complete	NODE_8_length_203214_cov_402.531626:191390-191779
cds-NP_414729.4		211877	212266	complete	NODE_8_length_203214_cov_402.531626:191390-191779
gene-b0188		212331	213629	complete	NODE_8_length_203214_cov_402.531626:191844-193142
cds-NP_414730.1		212331	213629	complete	NODE_8_length_203214_cov_402.531626:191844-193142
gene-b0189		213678	213932	complete	NODE_8_length_203214_cov_402.531626:193191-193445
cds-NP_414731.2		213678	213932	complete	NODE_8_length_203214_cov_402.531626:193191-193445
gene-b4406		213925	214125	complete	NODE_8_length_203214_cov_402.531626:193438-193638
cds-YP_026160.1		213925	214125	complete	NODE_8_length_203214_cov_402.531626:193438-193638
gene-b0190		214291	214836	complete	NODE_8_length_203214_cov_402.531626:193804-194349
cds-NP_414732.1		214291	214836	complete	NODE_8_length_203214_cov_402.531626:193804-194349
gene-b0191		214833	215255	complete	NODE_8_length_203214_cov_402.531626:194346-194768
cds-NP_414733.1		214833	215255	complete	NODE_8_length_203214_cov_402.531626:194346-194768
gene-b0192		215269	215979	complete	NODE_8_length_203214_cov_402.531626:194782-195492
cds-NP_414734.1		215269	215979	complete	NODE_8_length_203214_cov_402.531626:194782-195492
gene-b0193		216179	217003	complete	NODE_8_length_203214_cov_402.531626:195692-196516
cds-NP_414735.4		216179	217003	complete	NODE_8_length_203214_cov_402.531626:195692-196516
gene-b0194		217057	218775	complete	NODE_8_length_203214_cov_402.531626:196570-198288
cds-NP_414736.1		217057	218775	complete	NODE_8_length_203214_cov_402.531626:196570-198288
gene-b0195		218887	219594	complete	NODE_8_length_203214_cov_402.531626:198400-199107
cds-NP_414737.1		218887	219594	complete	NODE_8_length_203214_cov_402.531626:198400-199107
gene-b0196		219591	219995	complete	NODE_8_length_203214_cov_402.531626:199104-199508
cds-NP_414738.1		219591	219995	complete	NODE_8_length_203214_cov_402.531626:199104-199508
gene-b0197		220113	220928	complete	NODE_8_length_203214_cov_402.531626:199626-200441
cds-NP_414739.1		220113	220928	complete	NODE_8_length_203214_cov_402.531626:199626-200441
gene-b0198		220968	221621	complete	NODE_8_length_203214_cov_402.531626:200481-201134
cds-NP_414740.1		220968	221621	complete	NODE_8_length_203214_cov_402.531626:200481-201134
gene-b0199		221614	222645	complete	NODE_8_length_203214_cov_402.531626:201127-202158
cds-NP_414741.1		221614	222645	complete	NODE_8_length_203214_cov_402.531626:201127-202158
gene-b0200		222833	223408	complete	NODE_8_length_203214_cov_402.531626:202346-202921
cds-NP_414742.1		222833	223408	complete	NODE_8_length_203214_cov_402.531626:202346-202921
gene-b0204		225759	228662	complete	NODE_46_length_3105_cov_2690.385733:21-2924
rna-b0204		225759	228662	complete	NODE_46_length_3105_cov_2690.385733:21-2924
exon-b0204-1		225759	228662	complete	NODE_46_length_3105_cov_2690.385733:21-2924
gene-b0207		229167	229970	complete	NODE_30_length_40911_cov_392.920116:239-1042
cds-NP_414743.1		229167	229970	complete	NODE_30_length_40911_cov_392.920116:239-1042
gene-b0208		229967	230881	complete	NODE_30_length_40911_cov_392.920116:1039-1953
cds-NP_414744.1		229967	230881	complete	NODE_30_length_40911_cov_392.920116:1039-1953
gene-b0209		231122	231922	complete	NODE_30_length_40911_cov_392.920116:2194-2994
cds-NP_414745.1		231122	231922	complete	NODE_30_length_40911_cov_392.920116:2194-2994
gene-b0210		231926	232549	complete	NODE_30_length_40911_cov_392.920116:2998-3621
cds-NP_414746.1		231926	232549	complete	NODE_30_length_40911_cov_392.920116:2998-3621
gene-b0211		232597	233955	complete	NODE_30_length_40911_cov_392.920116:3669-5027
cds-NP_414747.1		232597	233955	complete	NODE_30_length_40911_cov_392.920116:3669-5027
gene-b0212		234027	234782	complete	NODE_30_length_40911_cov_392.920116:5099-5854
cds-NP_414748.1		234027	234782	complete	NODE_30_length_40911_cov_392.920116:5099-5854
gene-b4815		234288	234320	complete	NODE_30_length_40911_cov_392.920116:5360-5392
cds-YP_010283908.1		234288	234320	complete	NODE_30_length_40911_cov_392.920116:5360-5392
gene-b0213		234816	235538	complete	NODE_30_length_40911_cov_392.920116:5888-6610
cds-NP_414749.2		234816	235538	complete	NODE_30_length_40911_cov_392.920116:5888-6610
gene-b0214		235535	236002	complete	NODE_30_length_40911_cov_392.920116:6607-7074
cds-NP_414750.1		235535	236002	complete	NODE_30_length_40911_cov_392.920116:6607-7074
gene-b0215		236067	236798	complete	NODE_30_length_40911_cov_392.920116:7139-7870
cds-NP_414751.1		236067	236798	complete	NODE_30_length_40911_cov_392.920116:7139-7870
gene-b0216		236931	237007	complete	NODE_30_length_40911_cov_392.920116:8003-8079
rna-b0216		236931	237007	complete	NODE_30_length_40911_cov_392.920116:8003-8079
exon-b0216-1		236931	237007	complete	NODE_30_length_40911_cov_392.920116:8003-8079
gene-b0217		237335	238120	complete	NODE_30_length_40911_cov_392.920116:8407-9192
cds-NP_414752.1		237335	238120	complete	NODE_30_length_40911_cov_392.920116:8407-9192
gene-b4586		238257	238736	complete	NODE_30_length_40911_cov_392.920116:9329-9808
cds-YP_001165307.1		238257	238736	complete	NODE_30_length_40911_cov_392.920116:9329-9808
gene-b0218		238746	239084	complete	NODE_30_length_40911_cov_392.920116:9818-10156
gene-b4503		239190	239378	complete	NODE_30_length_40911_cov_392.920116:10262-10450
gene-b0219		239419	240189	complete	NODE_30_length_40911_cov_392.920116:10491-11261
cds-NP_414754.1		239419	240189	complete	NODE_30_length_40911_cov_392.920116:10491-11261
gene-b0220		240343	240816	complete	NODE_30_length_40911_cov_392.920116:11415-11888
cds-NP_414755.1		240343	240816	complete	NODE_30_length_40911_cov_392.920116:11415-11888
gene-b0221		240859	243303	complete	NODE_30_length_40911_cov_392.920116:11931-14375
cds-NP_414756.2		240859	243303	complete	NODE_30_length_40911_cov_392.920116:11931-14375
gene-b0222		243543	244121	complete	NODE_30_length_40911_cov_392.920116:14615-15193
cds-NP_414757.1		243543	244121	complete	NODE_30_length_40911_cov_392.920116:14615-15193
gene-b0223		244327	245094	complete	NODE_30_length_40911_cov_392.920116:15399-16166
cds-NP_414758.1		244327	245094	complete	NODE_30_length_40911_cov_392.920116:15399-16166
gene-b0224		245065	245805	complete	NODE_30_length_40911_cov_392.920116:16137-16877
cds-NP_414759.1		245065	245805	complete	NODE_30_length_40911_cov_392.920116:16137-16877
gene-b0225		245961	246239	complete	NODE_30_length_40911_cov_392.920116:17033-17311
cds-NP_414760.1		245961	246239	complete	NODE_30_length_40911_cov_392.920116:17033-17311
gene-b0226		246242	246502	complete	NODE_30_length_40911_cov_392.920116:17314-17574
cds-NP_414761.1		246242	246502	complete	NODE_30_length_40911_cov_392.920116:17314-17574
gene-b0227		246712	247461	complete	NODE_30_length_40911_cov_392.920116:17784-18533
cds-NP_414762.1		246712	247461	complete	NODE_30_length_40911_cov_392.920116:17784-18533
gene-b0228		247637	248134	complete	NODE_30_length_40911_cov_392.920116:18709-19206
cds-NP_414763.1		247637	248134	complete	NODE_30_length_40911_cov_392.920116:18709-19206
gene-b0229		248358	250070	complete	NODE_30_length_40911_cov_392.920116:19430-21142
gene-b0230		250072	250827	complete	NODE_30_length_40911_cov_392.920116:21144-21899
gene-b0231		250898	251953	complete	NODE_30_length_40911_cov_392.920116:21970-23025
cds-NP_414766.1		250898	251953	complete	NODE_30_length_40911_cov_392.920116:21970-23025
gene-b0232		252005	252298	complete	NODE_30_length_40911_cov_392.920116:23077-23370
cds-NP_414767.1		252005	252298	complete	NODE_30_length_40911_cov_392.920116:23077-23370
gene-b0233		252301	252699	complete	NODE_30_length_40911_cov_392.920116:23373-23771
cds-NP_414768.1		252301	252699	complete	NODE_30_length_40911_cov_392.920116:23373-23771
gene-b0234		252709	253161	complete	NODE_30_length_40911_cov_392.920116:23781-24233
cds-NP_414769.1		252709	253161	complete	NODE_30_length_40911_cov_392.920116:23781-24233
gene-b0235		253467	253733	complete	NODE_30_length_40911_cov_392.920116:24539-24805
gene-b0236		253702	254202	complete	NODE_30_length_40911_cov_392.920116:24774-25274
gene-b0237		254259	255716	complete	NODE_30_length_40911_cov_392.920116:25331-26788
cds-NP_414772.1		254259	255716	complete	NODE_30_length_40911_cov_392.920116:25331-26788
gene-b0238		255977	256435	complete	NODE_30_length_40911_cov_392.920116:27049-27507
cds-NP_414773.1		255977	256435	complete	NODE_30_length_40911_cov_392.920116:27049-27507
gene-b0239		256527	257771	complete	NODE_30_length_40911_cov_392.920116:27599-28843
cds-NP_414774.1		256527	257771	complete	NODE_30_length_40911_cov_392.920116:27599-28843
gene-b0240		257829	259006	partial	NODE_30_length_40911_cov_392.920116:28980-29302
cds-gnl|b0240|CDS%3D250		257829	257899	complete	NODE_30_length_40911_cov_392.920116:28901-28971
cds-gnl|b0240|CDS%3D250		258676	259006	partial	NODE_30_length_40911_cov_392.920116:28980-29302
id-b0240		257829	257899	complete	NODE_30_length_40911_cov_392.920116:28901-28971
id-b0240-2		258676	259006	partial	NODE_30_length_40911_cov_392.920116:28980-29302
gene-b0241		259045	260100	complete	NODE_30_length_40911_cov_392.920116:29341-30396
cds-NP_414776.1		259045	260100	complete	NODE_30_length_40911_cov_392.920116:29341-30396
