ID or #		Start	End	Type	Contig
cds-NP_414767.1		252005	252298	complete	3263:12652-12945
gene-b0233		252301	252699	complete	3263:12948-13346
cds-NP_414768.1		252301	252699	complete	3263:12948-13346
gene-b0234		252709	253161	complete	3263:13356-13808
cds-NP_414769.1		252709	253161	complete	3263:13356-13808
gene-b0235		253467	253733	complete	3263:14114-14380
gene-b0236		253702	254202	complete	3263:14349-14849
gene-b0237		254259	255716	complete	3263:14906-16363
cds-NP_414772.1		254259	255716	complete	3263:14906-16363
gene-b0238		255977	256435	complete	3263:16624-17082
cds-NP_414773.1		255977	256435	complete	3263:16624-17082
gene-b0239		256527	257771	complete	3263:17174-18418
cds-NP_414774.1		256527	257771	complete	3263:17174-18418
gene-b0240		257829	259006	partial	3263:18555-18877
cds-gnl|b0240|CDS%3D250		257829	257899	complete	3263:18476-18546
cds-gnl|b0240|CDS%3D250		258676	259006	partial	3263:18555-18877
id-b0240		257829	257899	complete	3263:18476-18546
id-b0240-2		258676	259006	partial	3263:18555-18877
gene-b0241		259045	260100	complete	3263:18916-19971
cds-NP_414776.1		259045	260100	complete	3263:18916-19971
gene-b0242		260388	261491	complete	3263:20259-21362
cds-NP_414777.1		260388	261491	complete	3263:20259-21362
gene-b0243		261503	262756	complete	3263:21374-22627
cds-NP_414778.1		261503	262756	complete	3263:21374-22627
gene-b0244		262871	262946	complete	3263:22742-22817
rna-b0244		262871	262946	complete	3263:22742-22817
exon-b0244-1		262871	262946	complete	3263:22742-22817
id-NC_000913.3:262898..297205		262898	297205	partial	3263:22769-24011,1882:748-1,3225:1-1118,3277:1-657,3367:1-2914,3276:1812-1,3201:4059-1,3286:1-10050,3342:24198-17952
gene-b4626		263150	263212	complete	3263:23021-23083
gene-b0245		263328	263669	complete	3263:23199-23540
cds-NP_414779.1		263328	263669	complete	3263:23199-23540
gene-b0246		263690	264007	complete	3263:23561-23878
cds-NP_414780.1		263690	264007	complete	3263:23561-23878
gene-b4504		264026	264247	partial	3263:23897-24011
cds-YP_588435.1		264026	264247	partial	3263:23897-24011
gene-b0247		264256	264732	partial	1882:748-323
cds-NP_414781.1		264256	264732	partial	1882:748-323
gene-b0248		264748	265206	partial	1882:307-1
cds-NP_414782.1		264748	265206	partial	1882:307-1
gene-b0249		265304	265543	complete	3225:74-313
cds-NP_414783.1		265304	265543	complete	3225:74-313
gene-b0250		265620	266087	complete	3225:390-857
cds-NP_414784.1		265620	266087	complete	3225:390-857
gene-b0251		266110	266553	partial	3225:880-1118
cds-NP_414785.4		266110	266553	partial	3225:880-1118
gene-b0253		268097	268960	partial	3277:102-657,3367:1-289
cds-NP_414787.4		268097	268960	partial	3277:102-657,3367:1-289
gene-b0254		269289	270182	complete	3367:618-1511
cds-NP_414788.1		269289	270182	complete	3367:618-1511
id-NC_000913.3:270206..270540		270206	270540	complete	3367:1535-1869
gene-b4587		270278	272190	partial	3367:1607-2914
cds-gnl|b4587|CDS%3D271		270278	270540	complete	3367:1607-1869
id-b4587		270278	270540	complete	3367:1607-1869
id-b4587-3		270541	271761	partial	3367:1870-2914
gene-b0256		270603	271754	partial	3367:1932-2914
cds-NP_414790.1		270603	271754	partial	3367:1932-2914
gene-b4690		272580	272654	complete	3276:1399-1325
rna-b4690		272580	272654	complete	3276:1399-1325
exon-b4690-1		272580	272654	complete	3276:1399-1325
gene-b0258		272847	273992	partial	3276:1132-1
cds-YP_009518741.1		272847	273992	partial	3276:1132-1
gene-b0260		275325	276728	complete	3201:3860-2457
cds-NP_414794.4		275325	276728	complete	3201:3860-2457
gene-b0261		276715	277647	complete	3201:2470-1538
cds-NP_414795.1		276715	277647	complete	3201:2470-1538
gene-b0262		277756	278802	complete	3201:1429-383
cds-NP_414796.2		277756	278802	complete	3201:1429-383
gene-b0263		278814	279162	complete	3201:371-23
id-NC_000913.3:280114..280425		280114	280425	complete	3286:26-337
gene-b4505		280114	280362	complete	3286:26-274
gene-b0266		280385	280735	complete	3286:297-647
cds-YP_009518742.1		280385	280735	complete	3286:297-647
gene-b0267		280829	281983	complete	3286:741-1895
cds-NP_414801.1		280829	281983	complete	3286:741-1895
gene-b0268		282278	283186	complete	3286:2190-3098
cds-NP_414802.2		282278	283186	complete	3286:2190-3098
gene-b0269		283201	285168	complete	3286:3113-5080
cds-NP_414803.1		283201	285168	complete	3286:3113-5080
gene-b0270		285395	286777	complete	3286:5307-6689
cds-NP_414804.1		285395	286777	complete	3286:5307-6689
gene-b0271		286789	288399	complete	3286:6701-8311
cds-NP_414805.1		286789	288399	complete	3286:6701-8311
gene-b0272		288404	289162	complete	3286:8316-9074
cds-NP_414806.1		288404	289162	complete	3286:8316-9074
gene-b0273		289301	290305	partial	3286:9213-10050
cds-NP_414807.1		289301	290305	partial	3286:9213-10050
id-NC_000913.3:290634..291401		290634	291401	partial	3342:24198-23756
gene-b0274		290649	291152	partial	3342:24198-24005
cds-NP_414808.1		290649	291152	partial	3342:24198-24005
gene-b0275		291071	291346	complete	3342:24086-23811
cds-NP_414809.1		291071	291346	complete	3342:24086-23811
gene-b0276		291500	292231	complete	3342:23657-22926
cds-YP_009518744.1		291500	292231	complete	3342:23657-22926
gene-b0277		292322	292948	complete	3342:22835-22209
cds-NP_414811.1		292322	292948	complete	3342:22835-22209
gene-b0278		293220	293918	complete	3342:21937-21239
cds-NP_414812.1		293220	293918	complete	3342:21937-21239
gene-b0279		293945	294799	complete	3342:21212-20358
cds-NP_414813.1		293945	294799	complete	3342:21212-20358
gene-b4729		294918	295142	complete	3342:20239-20015
cds-YP_009518745.1		294918	295142	complete	3342:20239-20015
gene-b0280		295139	295579	complete	3342:20018-19578
cds-NP_414814.1		295139	295579	complete	3342:20018-19578
gene-b0281		295696	297096	complete	3342:19461-18061
cds-NP_414815.1		295696	297096	complete	3342:19461-18061
gene-b0282		297381	297791	complete	3342:17776-17366
cds-YP_009518746.1		297381	297791	complete	3342:17776-17366
gene-b0283		297770	298726	complete	3342:17387-16431
cds-NP_414817.1		297770	298726	complete	3342:17387-16431
gene-b0284		298736	300934	complete	3342:16421-14223
cds-NP_414818.1		298736	300934	complete	3342:16421-14223
gene-b0285		300931	301887	complete	3342:14226-13270
cds-NP_414819.1		300931	301887	complete	3342:14226-13270
gene-b0286		301884	302573	complete	3342:13273-12584
cds-NP_414820.1		301884	302573	complete	3342:13273-12584
gene-b0287		302991	303605	complete	3342:12166-11552
cds-NP_414821.1		302991	303605	complete	3342:12166-11552
gene-b0288		303853	304182	complete	3342:11304-10975
cds-NP_414822.1		303853	304182	complete	3342:11304-10975
gene-b0289		304495	305205	complete	3342:10662-9952
cds-NP_414823.2		304495	305205	complete	3342:10662-9952
gene-b0290		305174	306817	complete	3342:9983-8340
cds-NP_414824.1		305174	306817	complete	3342:9983-8340
gene-b0291		306807	309332	complete	3342:8350-5825
cds-NP_414825.1		306807	309332	complete	3342:8350-5825
gene-b0292		309358	310026	complete	3342:5799-5131
cds-NP_414826.1		309358	310026	complete	3342:5799-5131
gene-b0293		310084	310671	complete	3342:5073-4486
cds-NP_414827.1		310084	310671	complete	3342:5073-4486
gene-b0294		310746	311336	complete	3342:4411-3821
cds-NP_414828.1		310746	311336	complete	3342:4411-3821
gene-b0295		312112	312339	complete	3342:3045-2818
cds-NP_414829.1		312112	312339	complete	3342:3045-2818
gene-b4506		312374	312514	complete	3342:2783-2643
cds-YP_588437.1		312374	312514	complete	3342:2783-2643
gene-b0296		312514	312777	complete	3342:2643-2380
cds-NP_414830.1		312514	312777	complete	3342:2643-2380
gene-b4671		313141	313242	complete	3342:2016-1915
cds-YP_002791238.1		313141	313242	complete	3342:2016-1915
gene-b4630		313716	313805	complete	3342:1441-1352
gene-b0297		314357	315244	partial	3342:800-1
id-NC_000913.3:315229..316483		315229	316483	complete	3407:56400-55146
gene-b0298		315291	315590	complete	3407:56338-56039
cds-NP_414832.2		315291	315590	complete	3407:56338-56039
gene-b0299		315587	316453	complete	3407:56042-55176
cds-NP_414833.1		315587	316453	complete	3407:56042-55176
gene-b0300		316450	317136	complete	3407:55179-54493
gene-b4631		317439	317567	complete	3407:54190-54062
gene-b0301		317726	318319	complete	3407:53903-53310
cds-NP_414835.2		317726	318319	complete	3407:53903-53310
gene-b0303		318331	318567	complete	3407:53298-53062
cds-NP_414837.2		318331	318567	complete	3407:53298-53062
gene-b0304		318676	320001	complete	3407:52953-51628
cds-NP_414838.2		318676	320001	complete	3407:52953-51628
gene-b0305		320227	321081	complete	3407:51402-50548
cds-NP_414839.1		320227	321081	complete	3407:51402-50548
gene-b0306		321608	322327	complete	3407:50021-49302
cds-NP_414840.1		321608	322327	complete	3407:50021-49302
gene-b0307		322338	323765	complete	3407:49291-47864
cds-NP_414841.1		322338	323765	complete	3407:49291-47864
gene-b0308		323758	324453	complete	3407:47871-47176
cds-NP_414842.4		323758	324453	complete	3407:47871-47176
gene-b0310		324696	325364	complete	3407:46933-46265
cds-NP_414844.1		324696	325364	complete	3407:46933-46265
gene-b0311		325577	327247	complete	3407:46052-44382
cds-NP_414845.1		325577	327247	complete	3407:46052-44382
gene-b0312		327261	328733	complete	3407:44368-42896
cds-NP_414846.1		327261	328733	complete	3407:44368-42896
gene-b0313		328747	329334	complete	3407:42882-42295
cds-NP_414847.3		328747	329334	complete	3407:42882-42295
gene-b0314		329463	331496	complete	3407:42166-40133
cds-NP_414848.1		329463	331496	complete	3407:42166-40133
gene-b4730		331802	331876	complete	3407:39827-39753
cds-YP_009518747.1		331802	331876	complete	3407:39827-39753
gene-b0315		332371	333459	complete	3407:39258-38170
cds-NP_414849.1		332371	333459	complete	3407:39258-38170
gene-b0316		333501	334433	complete	3407:38128-37196
cds-NP_414850.1		333501	334433	complete	3407:38128-37196
gene-b0317		334525	335022	complete	3407:37104-36607
cds-NP_414851.1		334525	335022	complete	3407:37104-36607
gene-b0318		335280	335885	complete	3407:36349-35744
cds-NP_414852.1		335280	335885	complete	3407:36349-35744
gene-b0319		335925	336788	complete	3407:35704-34841
cds-NP_414853.1		335925	336788	complete	3407:35704-34841
gene-b0320		336778	338325	complete	3407:34851-33304
cds-NP_414854.1		336778	338325	complete	3407:34851-33304
gene-b0321		338325	339743	complete	3407:33304-31886
cds-NP_414855.1		338325	339743	complete	3407:33304-31886
gene-b0323		340165	341115	complete	3407:31617-30667
cds-NP_414857.1		340165	341115	complete	3407:31617-30667
gene-b0324		341125	342507	complete	3407:30657-29275
cds-NP_414858.1		341125	342507	complete	3407:30657-29275
gene-b0325		342884	343933	complete	3407:28898-27849
cds-NP_414859.1		342884	343933	complete	3407:28898-27849
gene-b0326		344176	344991	complete	3407:27606-26791
cds-NP_414860.1		344176	344991	complete	3407:27606-26791
gene-b0327		345404	345649	complete	3407:26378-26133
cds-NP_414861.2		345404	345649	complete	3407:26378-26133
gene-b0328		345666	346337	complete	3407:26116-25445
cds-NP_414862.1		345666	346337	complete	3407:26116-25445
gene-b0329		346484	346759	complete	3407:25298-25023
cds-NP_414863.1		346484	346759	complete	3407:25298-25023
gene-b0330		346857	348443	complete	3407:24925-23339
cds-NP_414864.1		346857	348443	complete	3407:24925-23339
gene-b0331		348682	349572	complete	3407:23100-22210
cds-NP_414865.1		348682	349572	complete	3407:23100-22210
gene-b0333		350012	351181	complete	3407:21863-20694
cds-NP_414867.1		350012	351181	complete	3407:21863-20694
gene-b0334		351215	352666	complete	3407:20660-19209
cds-NP_414868.1		351215	352666	complete	3407:20660-19209
gene-b0335		352706	354592	complete	3407:19169-17283
cds-NP_414869.1		352706	354592	complete	3407:19169-17283
gene-b0336		354922	356181	complete	3407:16953-15694
cds-NP_414870.1		354922	356181	complete	3407:16953-15694
gene-b0337		356171	357454	complete	3407:15704-14421
cds-NP_414871.1		356171	357454	complete	3407:15704-14421
gene-b0338		357791	358690	partial	3401:23742-22972
cds-NP_414872.3		357791	358690	partial	3401:23742-22972
gene-b0339		358799	359458	complete	3401:22863-22204
cds-NP_414873.1		358799	359458	complete	3401:22863-22204
gene-b0340		359489	359959	complete	3401:22173-21703
cds-NP_414874.1		359489	359959	complete	3401:22173-21703
gene-b0341		359992	361146	complete	3401:21670-20516
cds-NP_414875.1		359992	361146	complete	3401:21670-20516
gene-b0342		361249	361860	complete	3401:20413-19802
cds-NP_414876.1		361249	361860	complete	3401:20413-19802
gene-b0343		361926	363179	complete	3401:19736-18483
cds-NP_414877.1		361926	363179	complete	3401:19736-18483
gene-b0344		363231	366305	complete	3401:18431-15357
cds-NP_414878.1		363231	366305	complete	3401:18431-15357
gene-b0345		366428	367510	complete	3401:15234-14152
cds-NP_414879.3		366428	367510	complete	3401:15234-14152
gene-b0346		367587	368420	complete	3401:14075-13242
cds-NP_414880.2		367587	368420	complete	3401:14075-13242
gene-b0347		368611	370275	complete	3401:13051-11387
cds-NP_414881.1		368611	370275	complete	3401:13051-11387
gene-b0348		370277	371221	complete	3401:11385-10441
cds-NP_414882.1		370277	371221	complete	3401:11385-10441
gene-b0349		371239	372105	complete	3401:10423-9557
cds-NP_414883.5		371239	372105	complete	3401:10423-9557
gene-b0350		372115	372924	complete	3401:9547-8738
cds-NP_414884.2		372115	372924	complete	3401:9547-8738
gene-b0351		372921	373871	complete	3401:8741-7791
cds-NP_414885.1		372921	373871	complete	3401:8741-7791
gene-b0352		373868	374881	complete	3401:7794-6781
cds-NP_414886.1		373868	374881	complete	3401:7794-6781
gene-b0353		375459	376670	complete	3401:6390-5179
cds-NP_414887.2		375459	376670	complete	3401:6390-5179
gene-b0354		376772	377311	complete	3401:5077-4538
cds-NP_414888.4		376772	377311	complete	3401:5077-4538
gene-b0355		377535	378368	complete	3401:4374-3541
cds-NP_414889.1		377535	378368	complete	3401:4374-3541
gene-b0356		378462	379571	complete	3401:3447-2338
cds-NP_414890.1		378462	379571	complete	3401:3447-2338
gene-b0357		379606	379881	complete	3401:2303-2028
cds-NP_414891.4		379606	379881	complete	3401:2303-2028
gene-b0358		380069	380842	complete	3401:1840-1067
cds-NP_414892.1		380069	380842	complete	3401:1840-1067
gene-b4579		380844	382872	partial	3401:1065-1,3251:1331-1,3253:1-988
cds-gnl|b4579|CDS%3D382		382591	382872	complete	3253:707-988
cds-gnl|b4579|CDS%3D382		380844	381260	complete	3401:1065-649
id-b4579		380844	381260	complete	3401:1065-649
id-b4579-2		382591	382872	complete	3253:707-988
id-NC_000913.3:381260..382590		381260	382590	complete	3251:1331-1
gene-b0360		381351	381716	complete	3401:558-193
cds-NP_414894.2		381351	381716	complete	3401:558-193
gene-b0361		381674	382579	complete	3251:917-12
cds-NP_414895.1		381674	382579	complete	3251:917-12
gene-b0363		382739	383935	complete	3253:855-2051
cds-NP_414897.1		382739	383935	complete	3253:855-2051
gene-b4731		383960	384079	complete	3253:2076-2195
cds-YP_009518749.1		383960	384079	complete	3253:2076-2195
gene-b0364		384059	384616	complete	3253:2175-2732
cds-NP_414898.4		384059	384616	complete	3253:2175-2732
gene-b0365		385232	386194	complete	3253:3348-4310
cds-NP_414899.2		385232	386194	complete	3253:3348-4310
gene-b0366		386207	386974	complete	3253:4323-5090
cds-NP_414900.1		386207	386974	complete	3253:4323-5090
gene-b0367		386971	387798	complete	3253:5087-5914
cds-NP_414901.1		386971	387798	complete	3253:5087-5914
gene-b0368		387795	388646	complete	3253:5911-6762
cds-NP_414902.1		387795	388646	complete	3253:5911-6762
gene-b0369		388753	389727	complete	3253:6869-7843
cds-NP_414903.4		388753	389727	complete	3253:6869-7843
gene-b4580		390251	394418	partial	3253:8367-11079,3369:133002-130293
cds-gnl|b4580|CDS%3D393		390251	391708	complete	3253:8367-9824
cds-gnl|b4580|CDS%3D393		392970	394418	complete	3369:131741-130293
id-b4580		390251	391708	complete	3253:8367-9824
id-b4580-2		392970	394418	complete	3369:131741-130293
gene-b4767		391592	391648	complete	3253:9708-9764
cds-YP_010051175.1		391592	391648	complete	3253:9708-9764
id-NC_000913.3:391709..392966		391709	392966	complete	3369:133002-131745
gene-b0372		391739	392605	complete	3369:132972-132106
cds-NP_414906.1		391739	392605	complete	3369:132972-132106
gene-b0373		392602	392901	complete	3369:132109-131810
cds-NP_414907.2		392602	392901	complete	3369:132109-131810
gene-b0375		394506	395129	complete	3369:130205-129582
cds-NP_414909.2		394506	395129	complete	3369:130205-129582
gene-b0376		395130	396287	complete	3369:129581-128424
cds-NP_414910.1		395130	396287	complete	3369:129581-128424
gene-b0377		396639	397859	complete	3369:128072-126852
cds-NP_414911.1		396639	397859	complete	3369:128072-126852
gene-b0378		397872	398966	complete	3369:126839-125745
cds-NP_414912.1		397872	398966	complete	3369:126839-125745
gene-b0379		399025	399333	complete	3369:125686-125378
cds-NP_414913.1		399025	399333	complete	3369:125686-125378
gene-b0380		399593	399805	complete	3369:125118-124906
cds-NP_414914.2		399593	399805	complete	3369:125118-124906
gene-b0381		399829	400923	complete	3369:124882-123788
cds-NP_414915.1		399829	400923	complete	3369:124882-123788
gene-b0382		401386	401646	complete	3369:123325-123065
cds-NP_414916.1		401386	401646	complete	3369:123325-123065
gene-b0383		401747	403162	complete	3369:122964-121549
cds-NP_414917.2		401747	403162	complete	3369:122964-121549
gene-b0384		403281	403601	complete	3369:121430-121110
cds-NP_414918.4		403281	403601	complete	3369:121430-121110
gene-b0385		403703	404818	complete	3369:121008-119893
cds-NP_414919.1		403703	404818	complete	3369:121008-119893
gene-b0386		404835	405644	complete	3369:119876-119067
cds-NP_414920.1		404835	405644	complete	3369:119876-119067
